VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesAvgPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
7153,PINE STATE TRADING CO,26430,Contos de Valpiedra Rioja,750.0,19.99,13.42,10,134.2,19.990000000000002,10,199.9,1.12,15884.82,65.70000000000002,32.86643321660831,1.0,1.4895678092399405,13.419999999999998,Small,0.0
8892,TRINCHERO FAMILY ESTATES,22282,Sycamore Lane Pnt Nr,1500.0,8.49,5.59,24,134.16,8.49,12,101.88,2.65,11595.97,-32.28,-31.68433451118964,0.5,0.759391771019678,5.59,Small,67.08
9552,M S WALKER INC,21406,Banshee Rose 14 Pnt Nr Sonom,750.0,16.99,11.1,12,133.2,16.99,12,203.88,1.35,55551.82,70.68,34.66745144202473,1.0,1.5306306306306308,11.1,Small,0.0
9815,WINE GROUP INC,10228,Pinecroft Cab Svgn Cal,750.0,3.29,2.22,60,133.2,3.2899999999999996,60,197.39999999999998,6.720000000000001,27100.41,64.19999999999999,32.52279635258358,1.0,1.481981981981982,2.2199999999999998,Small,0.0
1128,BROWN-FORMAN CORP,5589,Korbel California Brandy,750.0,13.99,11.02,12,132.24,13.99,9,125.91,7.09,68601.68,-6.3300000000000125,-5.0274005241839514,0.75,0.9521324863883847,11.020000000000001,Small,33.06
9815,WINE GROUP INC,27900,Franzia Cab Svgn Cal,1500.0,7.99,5.51,24,132.24,7.990000000000001,17,135.83,3.7600000000000002,27100.41,3.5900000000000034,2.643009644408454,0.7083333333333334,1.0271476104053237,5.510000000000001,Small,38.57
6213,MHW LTD,336,Bols Genever Amsterdam,750.0,32.99,26.39,5,131.95,32.99,5,164.95000000000002,3.95,9621.58,33.00000000000003,20.00606244316461,1.0,1.2500947328533538,26.389999999999997,Small,0.0
4848,LAIRD & CO,19334,Amadeo Chianti,750.0,7.99,5.47,24,131.28,7.989999999999999,24,191.76,2.7,1043.69,60.47999999999999,31.53942428035044,1.0,1.4606946983546618,5.47,Small,0.0
1392,CONSTELLATION BRANDS INC,16424,Rex Goliath Pnt Nr,1500.0,10.99,7.28,18,131.04,13.49,6,80.94,1.32,79528.99,-50.099999999999994,-61.89770200148258,0.3333333333333333,0.6176739926739927,7.279999999999999,Small,87.36
9165,ULTRA BEVERAGE COMPANY LLP,24980,Opici Homemade Barberone Bia,3000.0,23.99,16.32,8,130.56,23.99,8,191.92,3.6,68054.7,61.359999999999985,31.971654856190074,1.0,1.4699754901960782,16.32,Small,0.0
3252,E & J GALLO WINERY,31788,Livingston Cab Svgn Cal,1500.0,7.99,5.4,24,129.6,7.99,16,127.84,3.5700000000000003,61966.91,-1.759999999999991,-1.3767209011264008,0.6666666666666666,0.9864197530864198,5.3999999999999995,Small,43.2
3252,E & J GALLO WINERY,6527,Gallo Wh Znfdl Cal,187.0,5.49,3.59,36,129.24,5.49,14,76.86,0.41,61966.91,-52.38000000000001,-68.14988290398128,0.3888888888888889,0.5947075208913648,3.5900000000000003,Small,78.97999999999999
4425,MARTIGNETTI COMPANIES,239,Vincent Van Gogh Espresso V,750.0,27.99,21.53,6,129.18,27.99,6,167.94,4.72,144929.24,38.75999999999999,23.079671311182558,1.0,1.3000464468183928,21.53,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24751,Lugny Macon Vllgs Vielle Rsv,750.0,15.99,10.73,12,128.76,15.99,12,191.88,1.35,19016.59,63.120000000000005,32.89555972482802,1.0,1.4902143522833178,10.729999999999999,Small,0.0
10754,PERFECTA WINES,22930,La Puerta Alta Malbec Bonrda,750.0,15.99,10.73,12,128.76,15.99,12,191.88,1.35,28720.52,63.120000000000005,32.89555972482802,1.0,1.4902143522833178,10.729999999999999,Small,0.0
516,BANFI PRODUCTS CORP,43821,Little Black Dress Pnt Grigi,750.0,7.99,5.36,24,128.64,10.24,16,163.84,1.77,8510.41,35.20000000000002,21.48437500000001,0.6666666666666666,1.27363184079602,5.359999999999999,Small,42.88
1392,CONSTELLATION BRANDS INC,6486,Vendange Chard,750.0,3.29,2.14,60,128.4,4.99,16,79.84,1.79,79528.99,-48.56,-60.82164328657315,0.26666666666666666,0.6218068535825545,2.14,Small,94.16000000000001
3252,E & J GALLO WINERY,16940,Gallo Twin Vly Pink Moscato,1500.0,9.99,6.75,19,128.25,9.99,10,99.9,2.22,61966.91,-28.349999999999994,-28.378378378378372,0.5263157894736842,0.7789473684210527,6.75,Small,60.75
2000,SOUTHERN WINE & SPIRITS NE,19322,Kirkland Signature Chard,750.0,7.79,5.3,24,127.2,7.79,22,171.38,2.46,19016.59,44.17999999999999,25.778970708367368,0.9166666666666666,1.3473270440251572,5.3,Small,10.6
653,STATE WINE & SPIRITS,38968,Le Capitaine Vouvray Loire,750.0,15.99,10.59,12,127.08,15.99,12,191.88,1.32,8014.9800000000005,64.8,33.771106941838646,1.0,1.5099150141643058,10.59,Small,0.0
10754,PERFECTA WINES,25401,Assyrtiko-Athiri Atlantis,750.0,15.99,10.59,12,127.08,15.99,12,191.88,1.35,28720.52,64.8,33.771106941838646,1.0,1.5099150141643058,10.59,Small,0.0
4425,MARTIGNETTI COMPANIES,18757,Yellow Tail Big Bold Red,750.0,7.99,5.29,24,126.96,7.99,11,87.89,1.23,144929.24,-39.06999999999999,-44.45329389008988,0.4583333333333333,0.6922652804032766,5.29,Small,68.77
9815,WINE GROUP INC,26735,It's a Headsnapper Prosecco,750.0,7.99,5.29,24,126.96,7.99,14,111.86,1.55,27100.41,-15.099999999999994,-13.499016627927762,0.5833333333333334,0.881064902331443,5.29,Small,52.9
7153,PINE STATE TRADING CO,13990,Big Claw White,750.0,12.99,8.44,15,126.6,12.99,15,194.85,1.6900000000000002,15884.82,68.25,35.026943802925324,1.0,1.5390995260663507,8.44,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,20364,Altitude Project Cab Svgn,750.0,7.99,5.26,24,126.24,7.99,11,87.89,1.21,19016.59,-38.349999999999994,-43.63408806462623,0.4583333333333333,0.6962135614702155,5.26,Small,68.38
10754,PERFECTA WINES,16525,Cortijo Tinto Rioja,750.0,8.49,5.48,23,126.04,8.49,23,195.27,2.5700000000000003,28720.52,69.23,35.45347467608952,1.0,1.5492700729927007,5.48,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,23982,Earthshaker La Quete Lirac C,750.0,15.99,10.45,12,125.4,15.99,12,191.88,1.35,1610.0,66.47999999999999,34.64665415884928,1.0,1.5301435406698563,10.450000000000001,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,23916,Anna de Codorniu Brut Rose,750.0,15.99,10.45,12,125.4,15.99,12,191.88,1.33,68054.7,66.47999999999999,34.64665415884928,1.0,1.5301435406698563,10.450000000000001,Small,0.0
3252,E & J GALLO WINERY,21227,Livingston Cellars Moscato,1500.0,7.99,5.22,24,125.28,7.99,14,111.86,3.11,61966.91,-13.420000000000002,-11.997139281244413,0.5833333333333334,0.8928799489144317,5.22,Small,52.199999999999996
8892,TRINCHERO FAMILY ESTATES,24129,Three Thieves Cab Svgn,750.0,7.99,5.22,24,125.28,7.990000000000001,12,95.88000000000001,1.34,11595.97,-29.39999999999999,-30.663329161451802,0.5,0.7653256704980843,5.22,Small,62.64
7153,PINE STATE TRADING CO,22178,Portal 40 Yr Old Tawny Port,750.0,189.99,124.99,1,124.99,189.99,1,189.99,0.11,15884.82,65.00000000000001,34.21232696457709,1.0,1.5200416033282664,124.99,Small,0.0
8735,SURVILLE ENTERPRISES CORP,295,Marie Brizard Anisette,750.0,19.99,15.62,8,124.96,19.99,8,159.92,6.3,263.32,34.959999999999994,21.860930465232613,1.0,1.2797695262483995,15.62,Small,0.0
653,STATE WINE & SPIRITS,24370,Aviary Chard,750.0,15.99,10.38,12,124.56,17.99,12,215.88,1.35,8014.9800000000005,91.32,42.301278488048915,1.0,1.733140655105973,10.38,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,40041,Nero D'Avola Donnafugata Scl,750.0,15.99,10.38,12,124.56,15.99,12,191.88,1.35,68054.7,67.32,35.08442776735459,1.0,1.5404624277456647,10.38,Small,0.0
9552,M S WALKER INC,18827,Carmel Road Chard Liberated,750.0,7.99,5.19,24,124.56,7.989999999999999,24,191.76,2.7,55551.82,67.19999999999999,35.04380475594493,1.0,1.539499036608863,5.19,Small,0.0
10754,PERFECTA WINES,25390,Xinomavro Naoussa Young Vine,750.0,15.99,10.38,12,124.56,15.99,12,191.88,1.36,28720.52,67.32,35.08442776735459,1.0,1.5404624277456647,10.38,Small,0.0
3252,E & J GALLO WINERY,23538,Vin Vault Cab Svgn,3000.0,10.49,6.9,18,124.19999999999999,19.60111111111111,18,352.82,8.1,61966.91,228.62,64.79791395045632,1.0,2.840740740740741,6.8999999999999995,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20987,Pizzolato Cab Svgn,750.0,12.99,8.84,14,123.75999999999999,12.99,7,90.93,0.77,68054.7,-32.829999999999984,-36.10469591993839,0.5,0.7347285067873304,8.84,Small,61.879999999999995
3960,DIAGEO NORTH AMERICA INC,524,Smirnoff Whipped Cream,1000.0,15.49,11.22,11,123.42,15.490000000000002,11,170.39000000000001,11.55,257032.07,46.97000000000001,27.56617172369271,1.0,1.3805704099821747,11.22,Small,0.0
9815,WINE GROUP INC,23562,Flip Flop Crisp White,1000.0,5.99,4.1,30,123.0,5.989999999999999,18,107.82,2.7,27100.41,-15.180000000000007,-14.079020589872016,0.6,0.8765853658536584,4.1,Small,49.199999999999996
9815,WINE GROUP INC,46661,Oak Leaf Cab Svgn Cal,750.0,2.99,2.05,60,123.0,2.99,60,179.4,6.75,27100.41,56.400000000000006,31.438127090301005,1.0,1.4585365853658536,2.05,Small,0.0
8892,TRINCHERO FAMILY ESTATES,25940,Wine Cube Chard,3000.0,16.99,11.18,11,122.97999999999999,16.99,8,135.92,3.6,11595.97,12.939999999999998,9.52030606238964,0.7272727272727273,1.1052203610343145,11.18,Small,33.54
90024,VINILANDIA USA,27499,Pot de Vin Rouge Organic,750.0,14.99,10.2,12,122.4,14.99,12,179.88,1.35,2802.64,57.47999999999999,31.95463642428285,1.0,1.4696078431372548,10.200000000000001,Small,0.0
1392,CONSTELLATION BRANDS INC,6146,Marcus James Cab Svgn Mendza,750.0,4.99,3.39,36,122.03999999999999,4.99,36,179.64000000000001,4.050000000000001,79528.99,57.60000000000002,32.06412825651304,1.0,1.4719764011799412,3.3899999999999997,Small,0.0
90017,THE IMPORTED GRAPE LLC,14959,Tutunjian Cab Svgn,750.0,15.49,10.12,12,121.44,15.49,12,185.88,1.35,80.03,64.44,34.667527437056165,1.0,1.5306324110671936,10.12,Small,0.0
9815,WINE GROUP INC,6184,Glen Ellen Cab Svgn RSV,750.0,4.99,3.37,36,121.32,4.99,16,79.84,1.78,27100.41,-41.47999999999999,-51.953907815631254,0.4444444444444444,0.658094296076492,3.3699999999999997,Small,67.4
1392,CONSTELLATION BRANDS INC,6686,Taylor Lake Country Red,1500.0,4.99,3.26,37,120.61999999999999,4.99,24,119.76,5.37,79528.99,-0.8599999999999852,-0.7181028724114772,0.6486486486486487,0.9928701707842813,3.26,Small,42.379999999999995
9552,M S WALKER INC,24206,Flint & Steel Svgn Bl Napa V,750.0,14.99,9.99,12,119.88,14.99,8,119.92,0.88,55551.82,0.04000000000000625,0.033355570380258714,0.6666666666666666,1.0003336670003338,9.99,Small,39.96
9552,M S WALKER INC,26047,Tamellini Soave DOC,750.0,14.99,9.99,12,119.88,14.99,12,179.88,1.35,55551.82,60.0,33.3555703802535,1.0,1.5005005005005005,9.99,Small,0.0
90017,THE IMPORTED GRAPE LLC,25746,Riojana Malbec,750.0,7.49,4.96,24,119.04,7.489999999999999,24,179.76,2.7,80.03,60.719999999999985,33.778371161548726,1.0,1.5100806451612903,4.96,Small,0.0
9552,M S WALKER INC,10011,Long Lake Merlot Cal,750.0,4.99,3.3,36,118.80000000000001,5.99,15,89.85000000000001,1.65,55551.82,-28.950000000000003,-32.220367278797994,0.4166666666666667,0.7563131313131313,3.3000000000000003,Small,69.3
6280,UNCORKED,20105,Jonathan Edwards Znfdl Lodi,750.0,29.49,19.79,6,118.74,29.49,6,176.94,0.66,15.26,58.2,32.89250593421499,1.0,1.4901465386558868,19.79,Small,0.0
653,STATE WINE & SPIRITS,42952,Asamai Shuzo Heavens Door,720.0,29.99,19.73,6,118.38,29.99,4,119.96,0.44,8014.9800000000005,1.5799999999999983,1.3171057019006323,0.6666666666666666,1.0133468491299207,19.73,Small,39.46
2242,DELICATO VINEYARDS INC,25523,Z Alexander Brown Uncage Red,750.0,14.99,9.86,12,118.32,14.99,12,179.88,1.35,7982.65,61.56,34.2228152101401,1.0,1.5202839756592292,9.86,Small,0.0
7153,PINE STATE TRADING CO,25842,Ch Bois du Fil Brdx,750.0,14.99,9.86,12,118.32,14.99,12,179.88,1.35,15884.82,61.56,34.2228152101401,1.0,1.5202839756592292,9.86,Small,0.0
1392,CONSTELLATION BRANDS INC,6215,Taylor Tawny Port,750.0,4.99,3.28,36,118.08,4.99,19,94.81,2.1,79528.99,-23.269999999999996,-24.54382449108743,0.5277777777777778,0.802930216802168,3.28,Small,55.76
2242,DELICATO VINEYARDS INC,16170,Domino Moscato,750.0,4.99,3.28,36,118.08,5.989999999999999,24,143.76,2.69,7982.65,25.679999999999993,17.863105175292148,0.6666666666666666,1.217479674796748,3.28,Small,39.36
9815,WINE GROUP INC,19725,Cutler Creek Merlot,750.0,3.79,2.46,48,118.08,3.7900000000000005,38,144.02,4.22,27100.41,25.940000000000012,18.011387307318437,0.7916666666666666,1.2196815718157183,2.46,Small,24.6
9552,M S WALKER INC,24044,Dom LaFage Mira Cd Rousillon,750.0,14.99,9.8,12,117.6,14.99,12,179.88,1.35,55551.82,62.28,34.62308205470313,1.0,1.529591836734694,9.799999999999999,Small,0.0
90024,VINILANDIA USA,22590,Ch Motte Maucourt Brdx,750.0,14.99,9.8,12,117.6,14.99,12,179.88,1.35,2802.64,62.28,34.62308205470313,1.0,1.529591836734694,9.799999999999999,Small,0.0
2396,BLACK PRINCE DISTILLERY INC,3514,Llord's Blue Curacao,1000.0,5.99,4.5,26,117.0,5.99,16,95.84,16.8,30.98,-21.159999999999997,-22.078464106844738,0.6153846153846154,0.8191452991452992,4.5,Small,45.0
17035,PERNOD RICARD USA,626,Hiram Walker Cherry Brandy,750.0,8.79,6.87,17,116.78999999999999,8.79,12,105.47999999999999,9.45,123780.22,-11.310000000000002,-10.722411831626852,0.7058823529411765,0.903159517081942,6.869999999999999,Small,34.35
4425,MARTIGNETTI COMPANIES,21250,Bodega Garzon Albarino,750.0,14.99,9.73,12,116.76,14.99,12,179.88,1.35,144929.24,63.11999999999999,35.090060040026685,1.0,1.540596094552929,9.73,Small,0.0
4425,MARTIGNETTI COMPANIES,13319,Collezione Chianti,750.0,4.99,3.24,36,116.64000000000001,4.99,36,179.64000000000001,4.04,144929.24,63.0,35.07014028056112,1.0,1.5401234567901234,3.24,Small,0.0
3252,E & J GALLO WINERY,18137,Gallo Twin Vly Red Moscato,1500.0,9.99,6.84,17,116.28,9.99,6,59.94,1.33,61966.91,-56.34,-93.99399399399401,0.35294117647058826,0.5154798761609907,6.84,Small,75.24
8004,SAZERAC CO INC,557,Bowman's Gin,1000.0,6.29,4.84,24,116.16,6.290000000000001,23,144.67000000000002,24.150000000000002,50293.62,28.51000000000002,19.706919195410254,0.9583333333333334,1.2454373278236917,4.84,Small,4.84
9165,ULTRA BEVERAGE COMPANY LLP,38312,Momokawa Diamond Sake,750.0,14.99,9.67,12,116.04,14.99,12,179.88,1.32,68054.7,63.83999999999999,35.49032688458972,1.0,1.5501551189245086,9.67,Small,0.0
1650,Circa Wines,24148,Roncolato Valpo Super S Barb,750.0,14.49,9.66,12,115.92,14.49,12,173.88,1.36,211.97,57.959999999999994,33.33333333333333,1.0,1.5,9.66,Small,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2519,Bird Dog Hot Cinnamon Whisky,750.0,16.99,12.87,9,115.83,16.99,9,152.91,7.08,1933.19,37.08,24.249558563861097,1.0,1.32012432012432,12.87,Small,0.0
4692,KOBRAND CORPORATION,16887,The Seeker Cabernet Svgn,750.0,13.99,9.65,12,115.8,13.99,7,97.93,0.77,9139.38,-17.86999999999999,-18.24772796895741,0.5833333333333334,0.8456822107081176,9.65,Small,48.25
2000,SOUTHERN WINE & SPIRITS NE,23117,Trackers Crossing Moscato,750.0,6.99,4.82,24,115.68,6.989999999999999,21,146.79,2.32,19016.59,31.109999999999985,21.193541794400154,0.875,1.2689315352697095,4.82,Small,14.46
9815,WINE GROUP INC,25993,Vista Point Merlot,750.0,3.49,2.41,48,115.68,3.49,36,125.64000000000001,4.050000000000001,27100.41,9.960000000000008,7.927411652340025,0.75,1.0860995850622408,2.41,Small,28.92
1392,CONSTELLATION BRANDS INC,29207,La Terre Wh Znfdl,1500.0,8.49,5.78,20,115.6,8.49,13,110.37,2.88,79528.99,-5.22999999999999,-4.738606505390948,0.65,0.9547577854671281,5.779999999999999,Small,40.46
9552,M S WALKER INC,42162,Beyond Svgn Bl,750.0,10.99,4.62,25,115.5,13.03,15,195.45,1.6800000000000002,55551.82,79.94999999999999,40.90560245587106,0.6,1.692207792207792,4.62,Small,46.2
3960,DIAGEO NORTH AMERICA INC,3213,Smirnoff Pomegrante Vodka,750.0,12.99,9.62,12,115.44,12.99,12,155.88,9.45,257032.07,40.44,25.943033102386448,1.0,1.3503118503118503,9.62,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,15167,De Martino Svgn Bl Organic,750.0,13.99,9.58,12,114.96,13.99,12,167.88,1.33,68054.7,52.92,31.52251608291637,1.0,1.4603340292275575,9.58,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20986,Pizzolato Fields Prosecco,750.0,13.99,9.58,12,114.96,13.99,12,167.88,1.35,68054.7,52.92,31.52251608291637,1.0,1.4603340292275575,9.58,Small,0.0
9552,M S WALKER INC,22478,Mionetto IL Lambrusco Sprklg,750.0,13.99,9.58,12,114.96,13.99,12,167.88,1.32,55551.82,52.92,31.52251608291637,1.0,1.4603340292275575,9.58,Small,0.0
9552,M S WALKER INC,25781,The Crusher 12 Sugar Beet Rd,750.0,13.99,9.58,12,114.96,13.99,12,167.88,1.35,55551.82,52.92,31.52251608291637,1.0,1.4603340292275575,9.58,Small,0.0
7239,REMY COINTREAU USA INC,4308,Mount Gay Eclipse Silver Rum,1750.0,25.99,19.11,6,114.66,37.656666666666666,6,225.94,11.040000000000001,16978.67,111.28,49.25201380897584,1.0,1.9705215419501134,19.11,Small,0.0
10754,PERFECTA WINES,25749,Duca di Salaparuta Platino I,750.0,18.99,12.74,9,114.66,18.99,6,113.94,0.68,28720.52,-0.7199999999999989,-0.631911532385465,0.6666666666666666,0.9937205651491365,12.74,Small,38.22
3924,HEAVEN HILL DISTILLERIES,4425,Whalers Vanille Rum,750.0,12.49,9.53,12,114.36,12.49,12,149.88,9.45,14069.87,35.519999999999996,23.698959167333868,1.0,1.3105981112277019,9.53,Small,0.0
1650,Circa Wines,23445,Ma Terr Aglianico Vulture,750.0,13.99,9.52,12,114.24,13.99,12,167.88,1.35,211.97,53.64,31.95139385275197,1.0,1.4695378151260505,9.52,Small,0.0
7153,PINE STATE TRADING CO,15070,Conquista Oak Cask Malbec IP,750.0,13.99,9.52,12,114.24,13.99,7,97.93,0.77,15884.82,-16.309999999999988,-16.65475339528233,0.5833333333333334,0.8572303921568628,9.52,Small,47.599999999999994
9165,ULTRA BEVERAGE COMPANY LLP,25698,Masi Tupungato Corbec,750.0,13.99,9.52,12,114.24,13.99,12,167.88,1.34,68054.7,53.64,31.95139385275197,1.0,1.4695378151260505,9.52,Small,0.0
9744,FREDERICK WILDMAN & SONS,19361,Finca La Linda Bonarda,750.0,13.99,9.52,12,114.24,13.99,12,167.88,1.35,3999.93,53.64,31.95139385275197,1.0,1.4695378151260505,9.52,Small,0.0
516,BANFI PRODUCTS CORP,24873,Fontana Candida Pinot Grigi,750.0,9.99,5.99,19,113.81,8.99,14,125.86,1.58,8510.41,12.049999999999997,9.574129985698393,0.7368421052631579,1.1058782180827695,5.99,Small,29.950000000000003
1392,CONSTELLATION BRANDS INC,15330,Rex Goliath Moscato,1500.0,13.99,9.45,12,113.4,13.99,5,69.95,1.12,79528.99,-43.45,-62.11579699785561,0.4166666666666667,0.6168430335097002,9.450000000000001,Small,66.14999999999999
4425,MARTIGNETTI COMPANIES,14207,Three Saints Steak House Red,750.0,13.99,9.45,12,113.4,13.99,12,167.88,1.35,144929.24,54.47999999999999,32.45175125089349,1.0,1.4804232804232804,9.450000000000001,Small,0.0
4692,KOBRAND CORPORATION,15340,Caposaldo Moscato,750.0,13.99,9.45,12,113.4,13.99,12,167.88,1.35,9139.38,54.47999999999999,32.45175125089349,1.0,1.4804232804232804,9.450000000000001,Small,0.0
653,STATE WINE & SPIRITS,18721,Hermanos Malbec-Tannat,750.0,13.99,9.39,12,112.68,13.99,12,167.88,1.33,8014.9800000000005,55.19999999999999,32.88062902072909,1.0,1.4898828541001063,9.39,Small,0.0
9552,M S WALKER INC,16934,Manero Rosso di Toscana IGT,750.0,13.99,9.39,12,112.68,13.99,12,167.88,1.35,55551.82,55.19999999999999,32.88062902072909,1.0,1.4898828541001063,9.39,Small,0.0
90047,CRUSH WINES,13592,Bliss Merlot,750.0,13.99,9.39,12,112.68,13.99,12,167.88,1.35,1457.73,55.19999999999999,32.88062902072909,1.0,1.4898828541001063,9.39,Small,0.0
90047,CRUSH WINES,15775,Paul D Gruner Veltliner,1000.0,14.49,9.35,12,112.2,14.49,12,173.88,1.8,1457.73,61.67999999999999,35.4727398205659,1.0,1.5497326203208555,9.35,Small,0.0
5612,MILTONS DISTRIBUTING CO,25250,TJ Lot #45 Zinfandel Tilting,750.0,13.99,9.33,12,111.96,13.99,12,167.88,1.35,9.46,55.92,33.30950679056469,1.0,1.4994640943193998,9.33,Small,0.0
7153,PINE STATE TRADING CO,11770,La Basttistina Gavi,750.0,18.99,9.33,12,111.96,15.489999999999998,8,123.91999999999999,0.89,15884.82,11.959999999999994,9.651387992253062,0.6666666666666666,1.1068238656663094,9.33,Small,37.32
7153,PINE STATE TRADING CO,22238,Seven Sisters Cab Svgn,750.0,13.99,9.33,12,111.96,13.99,5,69.95,0.56,15884.82,-42.00999999999999,-60.057183702644735,0.4166666666666667,0.6247767059664167,9.33,Small,65.31
9165,ULTRA BEVERAGE COMPANY LLP,24516,Cartlidge & Browne Cab Svgn,750.0,13.99,9.33,12,111.96,13.99,12,167.88,1.35,68054.7,55.92,33.30950679056469,1.0,1.4994640943193998,9.33,Small,0.0
9552,M S WALKER INC,26169,Louis Latour 13 Pnt Nr Bourg,750.0,13.99,9.33,12,111.96,13.99,12,167.88,1.35,55551.82,55.92,33.30950679056469,1.0,1.4994640943193998,9.33,Small,0.0
10754,PERFECTA WINES,23377,The Loop Svgn Bl,750.0,13.99,9.33,12,111.96,13.99,12,167.88,1.35,28720.52,55.92,33.30950679056469,1.0,1.4994640943193998,9.33,Small,0.0
3960,DIAGEO NORTH AMERICA INC,181,J & B Scotch,1000.0,24.99,18.65,6,111.9,24.99,6,149.94,6.300000000000001,257032.07,38.03999999999999,25.370148059223684,1.0,1.3399463806970509,18.650000000000002,Small,0.0
6785,PALM BAY INTERNATIONAL INC,44109,Cavit Riesling Trentino,187.0,8.99,6.2,18,111.60000000000001,8.99,18,161.82,0.51,13605.41,50.219999999999985,31.03448275862068,1.0,1.4499999999999997,6.2,Small,0.0
17035,PERNOD RICARD USA,866,Absolut Hibiskus,1000.0,21.99,15.93,7,111.50999999999999,21.990000000000002,7,153.93,7.35,123780.22,42.420000000000016,27.557980900409284,1.0,1.3804143126177026,15.929999999999998,Small,0.0
3252,E & J GALLO WINERY,7450,New Amsterdam Peach Vodka,1000.0,11.99,9.29,12,111.48,11.99,12,143.88,12.6,61966.91,32.39999999999999,22.518765638031688,1.0,1.2906350914962323,9.290000000000001,Small,0.0
10000,MAJESTIC FINE WINES,25500,KJ Est Chard Santa Maria Vly,750.0,27.99,18.54,6,111.24,27.99,6,167.94,0.68,17587.59,56.7,33.762057877813504,1.0,1.5097087378640777,18.54,Small,0.0
5612,MILTONS DISTRIBUTING CO,21499,Napa River Chard Napa Cnty,750.0,6.99,4.6,24,110.4,6.989999999999999,24,167.76,2.7,9.46,57.359999999999985,34.19170243204577,1.0,1.5195652173913041,4.6000000000000005,Small,0.0
4425,MARTIGNETTI COMPANIES,16312,Ramon Bilbao Valinas Albarin,750.0,13.99,9.14,12,109.68,13.99,8,111.92,0.88,144929.24,2.239999999999995,2.001429592566114,0.6666666666666666,1.0204230488694384,9.14,Small,36.56
7153,PINE STATE TRADING CO,24966,Rastignac Pineau des Charent,750.0,13.99,9.14,12,109.68,13.99,12,167.88,1.35,15884.82,58.19999999999999,34.66761972837741,1.0,1.5306345733041573,9.14,Small,0.0
90047,CRUSH WINES,17298,Anton Bauer Gmork Rose,750.0,13.99,9.14,12,109.68,13.99,12,167.88,1.35,1457.73,58.19999999999999,34.66761972837741,1.0,1.5306345733041573,9.14,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6043,Brinley Gold Shipwrck Coffee,750.0,24.99,18.24,6,109.44,24.99,6,149.94,4.73,68054.7,40.5,27.010804321728692,1.0,1.3700657894736843,18.24,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,16357,Mercer Canyons Rsl,750.0,13.99,9.08,12,108.96,13.99,12,167.88,1.35,68054.7,58.92,35.09649749821301,1.0,1.5407488986784141,9.08,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,42741,Il Poggio Sangiovese Rubico,750.0,13.99,9.08,12,108.96,13.99,12,167.88,1.35,68054.7,58.92,35.09649749821301,1.0,1.5407488986784141,9.08,Small,0.0
9815,WINE GROUP INC,19204,Pinecroft Pnt Grigio,750.0,3.29,2.22,49,108.78,3.29,38,125.02,4.25,27100.41,16.239999999999995,12.989921612541991,0.7755102040816326,1.1492921492921493,2.22,Small,24.42
1392,CONSTELLATION BRANDS INC,12256,Rex Goliath Pnt Grigio Free,1500.0,13.99,9.03,12,108.36,13.39,10,133.9,2.21,79528.99,25.540000000000006,19.073935772964905,0.8333333333333334,1.2356958287190847,9.03,Small,18.06
4425,MARTIGNETTI COMPANIES,21350,Candor Znfdl,750.0,13.99,9.03,12,108.36,13.99,12,167.88,1.35,144929.24,59.519999999999996,35.45389563974267,1.0,1.5492801771871538,9.03,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18627,Viberti Chard,750.0,16.99,3.01,36,108.36,18.131176470588233,17,308.22999999999996,1.9000000000000001,68054.7,199.86999999999995,64.84443435097167,0.4722222222222222,2.844499815430048,3.01,Small,57.19
7153,PINE STATE TRADING CO,21716,Terrilogio Primitivo,750.0,6.99,4.51,24,108.24,7.906666666666666,24,189.76,2.68,15884.82,81.52,42.95952782462057,1.0,1.7531411677753141,4.51,Small,0.0
9206,PHILLIPS PRODUCTS CO.,1697,Phillips Union Cherry Whisky,750.0,22.99,17.96,6,107.76,22.99,6,137.94,4.72,2211.83,30.179999999999993,21.879077859939102,1.0,1.280066815144766,17.96,Small,0.0
5612,MILTONS DISTRIBUTING CO,22091,Presswork Grenache Mclaren V,750.0,8.79,5.98,18,107.64,8.79,18,158.22,2.02,9.46,50.58,31.968145620022753,1.0,1.4698996655518395,5.98,Small,0.0
